name,street_address,city,postcode,phone_number,job,recency,history,used_discount,used_bogo,zip_code,is_referral,channel,offer,conversion,score
Alexander White,08995 Stephanie Path,Rodriguezmouth,66614,+1-123-539-7362x08500,"Editor, magazine features",2,496.71,0,1,Surburban,0,Multichannel,Buy One Get One,0,0.9280518428122171
Angela Riley,2599 Barrett Road Apt. 043,Port Hectorfort,49076,+1-969-849-9835x9487,"Therapist, horticultural",7,149.34,1,0,Urban,0,Phone,Discount,1,1.9828391704915638
Sara Williams,54388 Jocelyn Passage Suite 022,Jillchester,20213,318-856-9049,Theatre manager,10,29.99,1,0,Surburban,1,Web,No Offer,0,0.8932067857196669
Jamie Chen,046 Jeffrey Spur,South Graceburgh,36543,+1-352-728-4271x20851,Educational psychologist,5,197.48,1,0,Rural,0,Phone,No Offer,0,2.039559720727599
Julie Alvarado,503 Brewer Stream Apt. 235,Rachelview,62317,629-457-0887x82307,"Programmer, multimedia",11,104.47,1,0,Surburban,0,Web,Buy One Get One,0,0.8381612078944343
Kayla Garcia,59981 Laura Islands,Kingmouth,64899,073.607.1821x869,"Designer, ceramics/pottery",5,403.95,0,1,Rural,0,Web,Discount,0,1.4250794548959498
Amy Buckley,15762 Christina River,West Susan,03939,+1-329-749-5611,Conference centre manager,6,104.41,1,0,Rural,0,Web,No Offer,0,1.4827759076941427
Kaitlyn Hensley,69952 Monroe Pass Suite 654,Popemouth,49817,001-946-286-2844x84815,International aid/development worker,4,412.95,1,0,Urban,0,Web,Discount,0,1.1859903321795622
James Stewart,437 Candice Rest Suite 095,Knightfort,11124,001-802-163-7011,"Surveyor, minerals",8,254.17,1,1,Urban,0,Multichannel,Discount,0,0.4133830301133806
Paul Jones,495 Angel Common Suite 582,New Wandashire,09781,001-663-378-0972x4166,Science writer,5,543.9,1,1,Urban,1,Web,No Offer,0,1.4417055101835876
Alan Fitzgerald,55715 Emily Groves,Haleystad,83552,+1-055-152-4082,"Teacher, primary school",9,45.35,1,0,Rural,1,Phone,No Offer,0,0.8269099295510244
Calvin Allison,5851 Smith Square,Colefort,31316,(697)029-7541x4205,Glass blower/designer,1,157.0,1,0,Surburban,0,Web,Buy One Get One,0,1.3849511127826624
Tonya Hernandez,2816 Mora Oval,Haneyville,35022,5169480367,Veterinary surgeon,1,29.99,0,1,Surburban,0,Phone,Discount,1,1.7981912176301906
Anna Rodriguez,226 Curry Haven Apt. 179,Christensenberg,51813,+1-645-943-4711,Multimedia programmer,2,29.99,1,0,Surburban,1,Phone,Discount,0,0.8160372052001599
Megan Robbins,99737 Jones Greens Suite 026,Mariastad,83938,001-019-162-1561x234,Quality manager,3,29.99,0,1,Surburban,0,Web,Buy One Get One,0,1.0821274641461964
Vincent Jackson,6504 Pamela Pass,Brianport,45707,+1-511-563-8603x894,Purchasing manager,4,143.66,0,1,Surburban,1,Web,No Offer,0,0.5424502753438447
Mark Little,733 Giles Manors,Perezside,73334,398-129-1609x44018,Furniture designer,6,33.23,1,0,Rural,0,Web,Discount,0,0.3314280351418023
Latoya Arnold,42759 Daniels Canyon Apt. 368,South Lori,62641,781.526.3515x235,Purchasing manager,8,78.04,1,0,Surburban,1,Web,Buy One Get One,0,0.47823458655894935
Adrian Knight,71978 Evan Brook Apt. 250,Tylerhaven,30304,357.388.5325x603,English as a second language teacher,11,64.06,0,1,Surburban,1,Web,Buy One Get One,0,0.20058863390227022
Richard Hill,13871 Bass Crossroad,Paulville,89227,408.685.0233x89022,"Lecturer, higher education",1,30.08,1,0,Surburban,0,Web,Buy One Get One,0,1.037912158331341
Hannah Bowen,395 Johnson Trail,Johnsonborough,95561,629.332.4238x5832,Air traffic controller,10,476.27,1,1,Urban,1,Multichannel,No Offer,0,0.48862778849678057
Benjamin Graham,205 Jones Branch,New Stephenbury,55068,672.832.9291x5990,Training and development officer,9,29.99,1,0,Surburban,1,Web,Discount,0,0.3099335567674406
Dan Wong,45313 Joan Inlet Suite 997,New Christineville,95357,054.906.2405x26876,Tourist information centre manager,5,29.99,1,0,Surburban,0,Web,Discount,0,0.9349080960774262
Kathleen Gordon,771 Larry Flats Suite 839,Stevenhaven,57282,(251)250-5255,Trade union research officer,9,29.99,1,0,Urban,0,Web,No Offer,0,0.861006831270376
Randy Jones,8125 Conley Estates,Williamsfort,60646,753-603-5091x279,Pensions consultant,9,406.22,1,0,Surburban,1,Web,No Offer,0,0.818527161109969
Sally Austin,96327 Palmer Isle Suite 506,Lisaberg,10435,001-546-805-3366x128,"Horticulturist, commercial",5,253.1,0,1,Urban,1,Phone,Discount,0,1.346689678057608
William Castro,247 Paul Knolls Suite 727,East Tannerbury,28141,001-597-834-8332x3268,"Copywriter, advertising",4,39.2,1,0,Urban,1,Web,Discount,0,0.7245269010295188
Dale Wilson DVM,090 Lee Pine,New Justintown,25337,934-561-6580x780,Chief of Staff,6,44.67,0,1,Surburban,0,Web,Buy One Get One,0,1.2820646847433432
Angela Johnson,68373 Christine Flat Apt. 704,Michaelville,04610,001-320-793-6586,Immigration officer,1,56.65,0,1,Urban,1,Web,No Offer,0,0.9040063342997403
Tammy Hubbard,9916 Gary Spring Apt. 048,Corteztown,70970,9946166744,"Merchandiser, retail",1,269.99,1,1,Urban,0,Multichannel,Discount,0,1.2018385735581718
Roy Russell,986 Jessica Station Suite 381,Baileymouth,95458,175.997.5718,Gaffer,2,48.16,0,1,Urban,0,Web,Discount,1,1.7999747338368897
Joshua Nichols,92618 Spears Village,Lake Kim,87270,001-396-562-5435,"Surveyor, land/geomatics",10,43.31,0,1,Urban,1,Phone,Buy One Get One,0,1.0914332117247447
Richard Smith,416 Chapman Stream Apt. 266,West Toddside,83863,0112906228,"Psychologist, prison and probation services",9,29.99,0,1,Rural,1,Web,No Offer,0,0.39328372867207684
